LMSL,Group,Group Stage,Match Number,Winner,Walkover,Best Of,Player 1 ID,Player 1 Name,Player 1 Score,Player 1 Flag,Player 1 Faction,Player 2 ID,Player 2 Name,Player 2 Score,Player 2 Flag,Player 2 Faction,Map 1 Game Number,Map 1 Map Name,Map 1 Winner Id,Map 1 Winner Faction,Map 1 Loser Id,Map 1 Loser Faction,Map 2 Game Number,Map 2 Map Name,Map 2 Winner Id,Map 2 Winner Faction,Map 2 Loser Id,Map 2 Loser Faction,Map 3 Game Number,Map 3 Map Name,Map 3 Winner Id,Map 3 Winner Faction,Map 3 Loser Id,Map 3 Loser Faction,Map 4 Game Number,Map 4 Map Name,Map 4 Winner Id,Map 4 Winner Faction,Map 4 Loser Id,Map 4 Loser Faction,Map 5 Game Number,Map 5 Map Name,Map 5 Winner Id,Map 5 Winner Faction,Map 5 Loser Id,Map 5 Loser Faction,Map 6 Game Number,Map 6 Map Name,Map 6 Winner Id,Map 6 Winner Faction,Map 6 Loser Id,Map 6 Loser Faction,Map 7 Game Number,Map 7 Map Name,Map 7 Winner Id,Map 7 Winner Faction,Map 7 Loser Id,Map 7 Loser Faction
01,A,GS1,1,2,,3,1,Sherpard,0,Peru,p,2,PingPongHero,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS1,2,2,,3,1,Levver,0,Israel,z,2,Siisyphus,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS1,3,1,,3,1,PingPongHero,2,United States,t,2,Siisyphus,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS1,4,1,,3,1,Sherpard,2,Peru,p,2,Levver,1,Israel,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS1,5,1,,3,1,Siisyphus,2,United States,z,2,Sherpard,0,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS1,1,1,,3,1,ROY,2,Peru,p,2,Elegacy,0,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS1,2,2,,3,1,Nonothing,1,United States,p,2,Darkblade,2,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS1,3,1,,3,1,ROY,2,Peru,p,2,Darkblade,0,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS1,4,1,,3,1,Elegacy,2,Argentina,p,2,Nonothing,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS1,5,2,ff,3,1,Darkblade,-1,Canada,t,2,Elegacy,-1,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS1,1,1,,3,1,Pee_and_keele,2,United States,t,2,Darkimal,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS1,2,1,,3,1,Stichtom,2,Germany,p,2,Bob,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS1,3,1,,3,1,Pee_and_keele,2,United States,t,2,Stichtom,0,Germany,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS1,4,2,ff,3,1,Darkimal,-1,United States,t,2,Bob,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS1,5,1,,3,1,Stichtom,2,Germany,p,2,Bob,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS1,1,2,,3,1,JamesBaxter,0,United States,z,2,HellbatKinG,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS1,2,2,,3,1,EternalFear,0,United States,t,2,CPPmaster,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS1,3,2,,3,1,HellbatKinG,1,United States,t,2,CPPmaster,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS1,4,1,,3,1,JamesBaxter,2,United States,z,2,EternalFear,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS1,5,1,,3,1,HellbatKinG,2,United States,t,2,JamesBaxter,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,E,GS1,1,2,ff,3,1,Nemethil,-1,United States,t,2,Wizzer,-1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,E,GS1,2,1,,3,1,CowboyDan,2,United States,t,2,Clip,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,E,GS1,3,2,,3,1,Wizzer,0,United States,z,2,CowboyDan,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,E,GS1,4,2,ff,3,1,Nemethil,-1,United States,t,2,Clip,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,E,GS1,5,1,ff,3,1,Wizzer,-1,United States,z,2,Clip,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,F,GS1,1,1,,3,1,Mia,2,United States,t,2,Drink,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,F,GS1,2,2,,3,1,James,0,United States,p,2,AntahoNy,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,F,GS1,3,2,,3,1,Mia,1,United States,t,2,AntahoNy,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,F,GS1,4,2,,3,1,Drink,0,United States,t,2,James,2,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,F,GS1,5,2,ff,3,1,Mia,-1,United States,t,2,James,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,G,GS1,1,2,ff,3,1,Anh,-1,United States,t,2,CaptBritain,-1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,G,GS1,2,2,,3,1,Spyda,0,United States,p,2,Whitelinker,2,France,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,G,GS1,3,2,,3,1,CaptBritain,0,Philippines,z,2,Whitelinker,2,France,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,G,GS1,4,2,ff,3,1,Anh,-1,United States,t,2,Spyda,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,G,GS1,5,1,,3,1,CaptBritain,2,Philippines,z,2,Spyda,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,H,GS1,1,2,,3,1,GFG,1,Germany,t,2,Turkeltown,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,H,GS1,2,2,,3,1,Nemui,0,United States,z,2,Vales,2,United Kingdom,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,H,GS1,3,2,,3,1,Turkeltown,0,Germany,t,2,Vales,2,United Kingdom,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,H,GS1,4,1,,3,1,GFG,2,Germany,t,2,Nemui,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,H,GS1,5,2,,3,1,Turkeltown,0,Germany,t,2,GFG,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS2,1,1,,3,1,Vales,2,United Kingdom,t,2,Wizzer,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS2,2,1,,3,1,Elegacy,2,Argentina,p,2,AntahoNy,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS2,3,2,,3,1,Vales,1,United Kingdom,t,2,Elegacy,2,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS2,4,2,,3,1,Wizzer,1,United States,z,2,AntahoNy,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,A,GS2,5,2,ff,3,1,Vales,-1,United Kingdom,t,2,AntahoNy,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS2,1,1,,3,1,Pee_and_keele,2,United States,t,2,CowboyDan,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS2,2,1,,3,1,CPPmaster,2,United States,z,2,Whitelinker,1,France,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS2,3,2,,3,1,Pee_and_keele,1,United States,t,2,CPPmaster,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS2,4,1,,3,1,CowboyDan,2,United States,t,2,Whitelinker,1,France,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,B,GS2,5,1,,3,1,Pee_and_keele,2,United States,t,2,CowboyDan,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS2,1,1,,3,1,Stichtom,2,Germany,p,2,James,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS2,2,2,,3,1,PingPongHero,0,United States,t,2,CaptBritain,2,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS2,3,1,,3,1,Stichtom,2,Germany,p,2,CaptBritain,1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS2,4,1,ff,3,1,James,-1,United States,p,2,PingPongHero,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,C,GS2,5,1,,3,1,CaptBritain,2,Philippines,z,2,James,1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS2,1,1,,3,1,ROY,2,Peru,p,2,Siisyphus,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS2,2,1,,3,1,HellbatKinG,2,United States,t,2,GFG,0,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS2,3,2,,3,1,ROY,0,Peru,p,2,HellbatKinG,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS2,4,1,,3,1,Siisyphus,2,United States,z,2,GFG,0,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,D,GS2,5,1,,3,1,ROY,2,Peru,p,2,Siisyphus,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R01,1,2,,5,1,Elegacy,0,Argentina,p,2,ROY,3,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R01,2,2,,5,1,Stichtom,2,Germany,p,2,Pee_and_keele,3,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R01,3,2,ff,5,1,CPPmaster,-1,United States,z,2,CaptBritain,-1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R01,4,1,,5,1,HellbatKinG,3,United States,t,2,AntahoNy,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R02,1,1,,5,1,ROY,3,Peru,p,2,Pee_and_keele,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R02,2,1,,5,1,CaptBritain,3,Philippines,z,2,HellbatKinG,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,R03,1,1,,7,1,ROY,4,Peru,p,2,CaptBritain,0,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01,playoffs,3rd Place Match,3rd Place Match,1,,7,1,Pee_and_keele,4,United States,t,2,HellbatKinG,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R01,1,1,,5,1,Papapanda,3,Taiwan,z,2,Wizzer,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R01,2,1,,5,1,HellbatKinG,3,United States,t,2,CowboyDan,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R01,3,1,,5,1,ROY,3,Peru,p,2,Mintycrystal,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R01,4,2,,5,1,Levver,0,Israel,z,2,ShuuyiW,3,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R02,1,2,,5,1,Papapanda,0,Taiwan,z,2,HellbatKinG,3,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R02,2,1,,5,1,ROY,3,Peru,p,2,ShuuyiW,1,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,R03,1,1,,7,1,HellbatKinG,4,United States,t,2,ROY,1,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,playoffs,3rd Place Match,3rd Place Match,1,,5,1,Papapanda,3,Taiwan,z,2,ShuuyiW,1,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS1,1,1,,3,1,Mintycrystal,2,Germany,t,2,Bodybag,0,Croatia,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS1,2,2,,3,1,Elegacy,0,Argentina,p,2,CaptBritain,2,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS1,3,1,,3,1,Mintycrystal,2,Germany,t,2,CaptBritain,0,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS1,4,2,ff,3,1,Bodybag,-1,Croatia,z,2,Elegacy,-1,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS1,5,1,,3,1,CaptBritain,2,Philippines,z,2,Elegacy,1,Argentina,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS1,1,2,,3,1,Beni,1,United States,p,2,TaggedOnce,2,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS1,2,1,ff,3,1,SunnyD,-1,United States,t,2,JamesBaxter,-1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS1,3,1,,3,1,TaggedOnce,2,Philippines,z,2,SunnyD,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS1,4,1,,3,1,Beni,2,United States,p,2,JamesBaxter,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS1,5,2,,3,1,SunnyD,0,United States,t,2,Beni,2,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS1,1,1,,3,1,Maykoto,2,Peru,p,2,Pure,0,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS1,2,1,,3,1,ROY,2,Peru,p,2,Slip,1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS1,3,2,,3,1,Maykoto,1,Peru,p,2,ROY,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS1,4,2,,3,1,Pure,1,United States,p,2,Slip,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS1,5,2,,3,1,Maykoto,0,Peru,p,2,Slip,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS1,1,1,,3,1,Mitchytommy,2,United States,z,2,Prohoops,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS1,2,1,,3,1,Vales,2,United Kingdom,t,2,Papapanda,1,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS1,3,1,,3,1,Mitchytommy,2,United States,z,2,Vales,1,United Kingdom,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS1,4,2,,3,1,Prohoops,0,United States,z,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS1,5,2,,3,1,Vales,0,United Kingdom,t,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,E,GS1,1,2,,3,1,AntahoNy,1,United States,t,2,HellbatKinG,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,E,GS1,2,1,,3,1,Wizzer,2,United States,z,2,GFG,0,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,E,GS1,3,1,,3,1,HellbatKinG,2,United States,t,2,Wizzer,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,E,GS1,4,1,,3,1,AntahoNy,2,United States,t,2,GFG,0,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,E,GS1,5,1,,3,1,Wizzer,2,United States,z,2,AntahoNy,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,F,GS1,1,1,,3,1,Ricardo,2,Brazil,t,2,GGG,0,Peru,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,F,GS1,2,1,ff,3,1,Darkblade,-1,Canada,t,2,Barks,-1,Albania,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,F,GS1,3,2,ff,3,1,Ricardo,-1,Brazil,t,2,Darkblade,-1,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,F,GS1,4,2,,3,1,GGG,0,Peru,z,2,Barks,2,Albania,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,F,GS1,5,2,ff,3,1,Ricardo,-1,Brazil,t,2,Barks,-1,Albania,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,G,GS1,1,1,,3,1,ParanoidMonk,2,Canada,t,2,Eleven,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,G,GS1,2,2,,3,1,Leo,0,China,t,2,CowboyDan,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,G,GS1,3,2,,3,1,ParanoidMonk,1,Canada,t,2,CowboyDan,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,G,GS1,4,1,,3,1,Eleven,2,United States,z,2,Leo,0,China,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,G,GS1,5,2,,3,1,ParanoidMonk,1,Canada,t,2,Eleven,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,H,GS1,1,1,,3,1,Levver,2,Israel,z,2,Sherpard,0,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,H,GS1,2,1,,3,1,Whitelinker,2,France,p,2,ShuuyiW,0,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,H,GS1,3,1,,3,1,Levver,2,Israel,z,2,Whitelinker,0,France,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,H,GS1,4,2,,3,1,Sherpard,0,Peru,p,2,ShuuyiW,2,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,H,GS1,5,2,,3,1,Whitelinker,0,France,p,2,ShuuyiW,2,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS2,1,2,,3,1,TaggedOnce,1,Philippines,z,2,ShuuyiW,2,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS2,2,2,,3,1,Darkblade,1,Canada,t,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS2,3,2,,3,1,ShuuyiW,1,Canada,t,2,Papapanda,2,Taiwan,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS2,4,1,ff,3,1,TaggedOnce,-1,Philippines,z,2,Darkblade,-1,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,A,GS2,5,1,ff,3,1,ShuuyiW,-1,Canada,t,2,TaggedOnce,-1,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS2,1,2,,3,1,CowboyDan,0,United States,t,2,CaptBritain,2,Philippines,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS2,2,1,ff,3,1,ROY,-1,Peru,p,2,Beni,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS2,3,2,,3,1,CaptBritain,1,Philippines,z,2,ROY,2,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS2,4,1,ff,3,1,CowboyDan,-1,United States,t,2,Beni,-1,United States,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,B,GS2,5,2,,3,1,CaptBritain,0,Philippines,z,2,CowboyDan,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS2,1,1,,3,1,HellbatKinG,2,United States,t,2,Eleven,1,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS2,2,2,,3,1,Mintycrystal,0,Germany,t,2,Barks,2,Albania,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS2,3,1,,3,1,HellbatKinG,2,United States,t,2,Barks,1,Albania,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS2,4,2,,3,1,Eleven,1,United States,z,2,Mintycrystal,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,C,GS2,5,2,,3,1,Barks,0,Albania,z,2,Mintycrystal,2,Germany,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS2,1,1,ff,3,1,Mitchytommy,-1,United States,z,2,Slip,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS2,2,1,,3,1,Levver,2,Israel,z,2,Wizzer,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS2,3,2,,3,1,Mitchytommy,0,United States,z,2,Levver,2,Israel,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS2,4,2,,3,1,Slip,1,United States,t,2,Wizzer,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,D,GS2,5,2,,3,1,Mitchytommy,1,United States,z,2,Wizzer,2,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R01,1,1,,5,1,ROY,3,Peru,p,2,Aurigami,1,France,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R01,2,1,,5,1,Blade,3,Denmark,t,2,Zanity,0,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R01,3,1,,5,1,Miyamoto,3,Peru,p,2,ShuuyiW,0,Canada,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R01,4,2,,5,1,Matrixx,0,Poland,p,2,Eleven,3,United States,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R02,1,1,,5,1,ROY,3,Peru,p,2,Blade,1,Denmark,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R02,2,1,,5,1,Miyamoto,3,Peru,p,2,Matrixx,2,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,R03,1,2,,7,1,ROY,2,Peru,p,2,Miyamoto,4,Peru,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,playoffs,3rd Place Match,3rd Place Match,1,,5,1,Blade,3,Denmark,t,2,Matrixx,1,Poland,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS1,1,1,,3,1,Blade,2,Denmark,t,2,Lockhead,0,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS1,2,2,,3,1,TheCeLL,1,Canada,z,2,WildAdam,2,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS1,3,1,ff,3,1,Blade,-1,Denmark,t,2,WildAdam,-1,United States,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS1,4,2,,3,1,Lockhead,1,United States,t,2,TheCeLL,2,Canada,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03,A,GS1,5,2,,3,1,WildAdam,1,United States,t,2,TheCeLL,2,Canada,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
